,genre,duration,nationality,box_office_first_week,press_eval,viewers_eval,views,budget,Temperature Moyenne,Lille,Bordeaux,Lyon,Paris,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency
5079,Drame,92,Suisse,337,2.3,3.1,9632.0,0.0,21.01,17.98,19.39,23.71,20.99,Summer,False,0.0,0.0,0,2.0
5080,"Drame, Historique",80,France,579,3.3,3.1,5806.0,0.0,22.6,19.16,21.53,20.28,21.05,Summer,True,0.0,0.0,0,74.0
5081,"Drame, Comédie",122,Allemagne,2971,3.8,3.5,112336.0,0.0,17.7,10.27,12.38,11.25,10.61,Autumn,True,0.0,0.0,0,34.0
5082,Thriller,97,France,2350,2.0,1.3,327718.0,0.0,19.04,13.39,16.46,14.86,13.49,Autumn,False,0.0,0.0,0,1.0
5083,Drame,88,France,123,2.1,3.8,25647.0,0.0,8.6,9.35,9.29,8.24,8.14,Winter,True,0.0,0.0,0,7.0
5084,Comédie dramatique,89,Belgique,741,2.8,2.2,34288.0,0.0,13.21,12.15,13.44,11.49,12.99,Spring,True,0.0,0.0,0,4.0
5085,Drame,96,France,812,3.2,3.4,12488.0,34000000.0,24.63,22.78,23.65,25.88,23.82,Summer,False,0.0,0.0,0,1.0
5086,Thriller,74,France,50,1.7,2.9,85835.0,0.0,7.29,5.28,7.98,6.1,7.1,Spring,False,0.0,0.0,0,22.0
5087,Comédie,84,France,187,1.9,3.3,9398.0,0.0,18.7,13.53,18.67,19.69,15.6,Summer,False,0.0,0.0,0,2.0
5088,Comédie dramatique,107,Finlande,5765,1.5,2.7,14481.0,0.0,14.26,5.45,10.45,7.36,6.05,Autumn,False,0.0,0.0,0,22.0
5089,Drame,128,Espagne,5011,3.7,3.9,22339.0,0.0,5.77,2.63,7.15,6.55,5.5,Winter,True,0.0,0.0,0,66.0
5090,Drame,86,France,509,2.3,2.7,43217.0,0.0,23.9,19.93,22.75,26.99,23.84,Summer,False,0.0,0.0,0,4.0
5091,"Drame, Biopic",86,Mexique,2341,2.8,2.7,107197.0,0.0,14.64,11.67,14.51,13.85,14.17,Spring,False,0.0,0.0,0,83.0
5092,Comédie dramatique,103,Turquie,3674,3.2,2.4,91990.0,0.0,13.13,10.38,14.34,12.69,10.24,Spring,False,0.0,0.0,0,207.0
5093,Drame,105,Portugal,3757,3.5,3.3,7911.0,0.0,12.42,9.65,14.26,12.61,10.58,Spring,True,0.0,0.0,0,76.0
5094,"Comédie, Drame",90,Norvège,4321,3.5,3.4,17176.0,0.0,13.7,6.43,7.08,1.66,4.31,Winter,False,0.0,0.0,0,83.0
5095,Drame,87,Grande-Bretagne,13177,3.3,3.9,89891.0,0.0,17.15,6.72,10.43,7.29,8.3,Winter,True,0.0,0.0,0,83.0
5096,Comédie dramatique,75,Suisse,5288,2.9,3.7,24089.0,0.0,19.36,13.15,15.62,16.29,15.74,Autumn,False,0.0,0.0,0,35.0
5097,Drame,105,Bulgarie,3117,3.3,3.5,158464.0,0.0,21.26,14.6,20.07,17.59,17.03,Autumn,False,0.0,0.0,0,10.0
5098,Drame,98,U.S.A.,1400,3.2,4.0,26751.0,0.0,6.57,8.0,9.06,6.04,7.74,Winter,False,0.0,0.0,0,13.0
5099,Comédie dramatique,100,France,11000,3.5,3.0,201344.0,70000.0,21.12,18.65,20.04,24.4,19.51,Summer,False,0.0,0.0,0,64.0
5100,Drame,98,Argentine,286,3.4,3.2,11941.0,0.0,20.99,17.87,19.95,19.85,18.27,Summer,True,0.0,0.0,0,66.0
5101,"Romance, Comédie",99,Italie,8818,2.9,3.3,175775.0,0.0,4.63,4.29,3.69,3.71,4.45,Winter,True,0.0,0.0,0,37.0
5102,Drame,84,France,2225,1.6,1.9,66959.0,0.0,6.45,6.13,9.87,5.96,7.28,Winter,False,0.0,0.0,0,30.0
5103,Drame,112,Espagne,8651,3.1,3.7,152791.0,0.0,4.63,4.29,3.69,3.71,4.45,Winter,True,0.0,0.0,0,74.0
5104,Drame,93,U.S.A.,3778,2.5,2.3,933496.0,0.0,18.97,10.67,18.48,15.41,12.29,Autumn,False,0.0,0.0,0,76.0
5105,"Policier, Romance",121,U.S.A.,5555,3.1,2.3,78538.0,5000000.0,12.77,11.7,14.32,11.78,11.03,Spring,True,0.0,0.0,0,48.5
5106,Comédie,89,U.S.A.,265,1.3,2.2,31999.0,10000000.0,21.77,16.8,21.51,18.26,18.3,Summer,True,0.0,0.0,0,165.0
5107,Drame,94,Italie,1708,2.8,3.1,11367.0,0.0,22.39,20.08,22.23,21.13,22.52,Summer,False,0.0,0.0,0,26.0
5108,"Epouvante-horreur, Thriller",87,Indonésie,146,2.8,2.4,58286.0,200000.0,13.23,10.3,12.06,12.15,11.64,Spring,False,0.0,0.0,0,4.0
5109,Science fiction,112,France,1026,2.6,2.6,42438.0,0.0,20.41,17.3,19.65,21.29,17.83,Summer,False,0.0,0.0,0,7.0
5110,"Fantastique, Thriller",94,France,429,2.3,2.1,170158.0,0.0,20.7,12.48,18.44,18.4,14.19,Autumn,False,0.0,0.0,0,1.0
5111,Comédie dramatique,80,France,586,2.9,3.1,44989.0,0.0,22.23,17.91,20.65,19.98,17.62,Summer,True,0.0,0.0,0,6.0
5112,"Thriller, Drame",98,France,712,2.4,2.6,160830.0,0.0,14.04,4.46,7.39,6.99,5.37,Autumn,False,0.0,0.0,0,1.0
5113,Drame,88,Slovaquie,492,3.1,3.0,14698.0,0.0,18.43,11.78,13.98,12.64,11.75,Autumn,False,0.0,0.0,0,1.0
5114,Drame,66,France,65,2.3,3.4,2902.0,0.0,16.22,8.16,6.65,6.71,8.58,Winter,False,0.0,0.0,0,7.0
5115,Drame,82,Vénézuela,645,3.4,3.0,3821.0,0.0,9.97,9.15,10.83,9.86,5.03,Spring,True,0.0,0.0,0,17.0
5116,Comédie dramatique,88,Slovaquie,1321,2.9,2.9,122809.0,0.0,23.31,18.23,22.06,23.42,21.82,Summer,True,0.0,0.0,0,41.0
5117,"Drame, Thriller",104,Roumanie,7324,3.3,2.8,385083.0,0.0,20.47,15.21,17.45,16.01,14.68,Autumn,False,0.0,0.0,0,86.0
5118,"Drame, Fantastique, Thriller",88,France,1397,3.4,2.3,21549.0,0.0,12.13,9.14,13.09,12.85,9.56,Spring,True,0.0,0.0,0,23.0
5119,Drame,92,Pays-Bas,5926,3.2,3.6,184799.0,0.0,17.75,16.44,19.24,19.22,17.86,Spring,True,0.0,0.0,0,41.0
5120,Drame,77,France,273,3.0,2.7,8654.0,11500000.0,11.67,8.24,11.88,10.74,9.5,Spring,False,0.0,0.0,0,10.0
5121,Comédie,73,France,820,2.9,3.0,7307.0,0.0,10.3,7.55,11.28,11.08,8.57,Spring,False,0.0,0.0,0,6.0
5122,Drame,86,Danemark,4273,3.5,3.0,21738.0,0.0,11.82,1.42,7.33,0.79,1.57,Autumn,False,0.0,0.0,0,23.0
5123,"Romance, Biopic",83,U.S.A.,13067,2.6,2.1,67139.0,1500000.0,23.3,17.83,22.19,21.77,19.71,Summer,True,0.0,0.0,0,35.0
5124,Drame,65,France,72,2.9,2.7,6567.0,0.0,17.98,11.44,11.81,9.33,11.32,Autumn,False,0.0,0.0,0,12.0
5125,Thriller,90,France,400,2.4,3.2,11426.0,0.0,20.96,16.93,23.69,22.25,17.93,Summer,False,0.0,0.0,0,66.0
5126,Drame,84,France,3875,2.6,2.1,140031.0,1000000.0,22.6,19.16,21.53,20.28,21.05,Summer,True,0.0,0.0,0,207.0
5127,Animation,75,Estonie,3225,3.0,3.3,17758.0,0.0,8.12,7.17,11.6,8.44,6.39,Winter,False,0.0,0.0,0,25.0
5128,"Drame, Comédie",88,Norvège,2061,2.8,3.2,32590.0,0.0,17.43,14.91,17.93,16.67,14.64,Summer,False,0.0,0.0,0,38.0
5129,Drame,93,Islande,1040,2.9,3.7,37801.0,2000000.0,20.4,17.11,21.11,22.56,16.23,Summer,False,0.0,0.0,0,26.0
5130,Drame,100,Allemagne,2112,2.4,2.8,35618.0,0.0,7.36,7.52,8.24,4.8,8.26,Winter,True,0.0,0.0,0,38.0
5131,Drame,93,Autriche,2135,3.5,3.8,141515.0,0.0,10.4,8.8,10.61,10.37,11.24,Spring,False,0.0,0.0,0,34.0
5132,Drame,86,Bulgarie,8262,3.6,3.6,333983.0,0.0,13.81,11.83,12.47,14.79,12.96,Spring,True,0.0,0.0,0,207.0
5133,"Drame, Thriller",105,Grande-Bretagne,1514,2.4,3.3,24141.0,0.0,11.33,10.83,10.67,12.71,8.42,Spring,True,0.0,0.0,0,83.0
5134,Drame,77,Allemagne,216,2.7,2.6,5898.0,0.0,16.74,13.99,16.48,15.76,14.45,Summer,False,0.0,0.0,0,6.0
5135,Drame,93,Brésil,125,2.9,2.4,2187.0,0.0,24.21,19.06,21.64,23.97,21.39,Summer,True,0.0,0.0,0,17.0
5136,Drame,98,Hongrie,1418,3.0,3.3,121680.0,0.0,21.69,19.62,21.33,22.55,19.96,Summer,False,0.0,0.0,0,31.0
5137,Comédie musicale,115,France,255,2.3,3.1,6428.0,0.0,18.19,13.64,14.58,13.26,12.49,Autumn,False,0.0,0.0,0,10.0
5138,Drame,52,France,497,3.3,3.4,12352.0,0.0,21.42,17.05,17.26,19.39,18.38,Summer,True,0.0,0.0,0,6.0
5139,"Drame, Biopic",112,Italie,5106,3.4,3.5,98722.0,110.0,21.28,15.66,24.39,21.98,19.35,Summer,False,0.0,0.0,0,66.0
5140,Drame,95,Allemagne,767,2.3,3.7,6447.0,0.0,2.53,2.45,2.79,0.24,1.15,Winter,False,0.0,0.0,0,13.0
5141,Drame,110,Espagne,794,3.2,2.3,26259.0,0.0,20.7,12.48,18.44,18.4,14.19,Autumn,False,0.0,0.0,0,66.0
5142,"Comédie, Romance",83,U.S.A.,2262,3.1,2.9,24907.0,19000.0,20.4,17.09,18.65,19.08,16.16,Summer,True,0.0,0.0,0,26.0
5143,Drame,115,Chine,447,3.6,3.3,36558.0,0.0,27.13,26.75,25.47,24.46,26.97,Summer,True,0.0,0.0,0,14.0
5144,Drame,100,Autriche,10321,3.2,3.6,170525.0,0.0,7.16,7.86,7.32,6.21,8.42,Winter,False,0.0,0.0,0,127.0
5145,"Thriller, Fantastique",90,France,1360,2.9,3.6,55832.0,0.0,22.77,17.39,20.99,21.87,20.61,Summer,True,0.0,0.0,0,7.0
5146,Drame,71,France,405,3.5,2.9,25780.0,0.0,5.65,5.34,4.73,4.11,4.06,Spring,False,0.0,0.0,0,1.0
5147,Drame,93,France,4012,3.9,3.7,18087.0,0.0,16.35,12.82,15.6,17.06,15.26,Spring,False,0.0,0.0,0,41.0
5148,Thriller,108,Allemagne,1566,3.2,3.0,104471.0,0.0,11.74,12.55,12.13,10.9,10.1,Spring,False,0.0,0.0,0,64.0
5149,Drame,85,Japon,840,3.5,3.4,22978.0,0.0,10.03,-2.39,6.07,-1.06,-0.45,Winter,False,0.0,0.0,0,5.0
5150,Drame,88,Brésil,4,2.8,2.7,53277.0,0.0,20.32,18.34,19.48,18.88,17.9,Summer,True,0.0,0.0,0,20.0
5151,Comédie dramatique,90,Allemagne,1139,2.8,3.4,8188.0,0.0,23.42,16.22,21.81,22.36,19.71,Autumn,False,0.0,0.0,0,66.0
5152,Drame,119,France,1654,3.0,3.2,2705.0,0.0,15.78,4.42,9.13,9.94,8.39,Autumn,False,0.0,0.0,0,26.0
5153,Drame,85,Russie,1825,3.7,3.6,16675.0,1500000.0,19.04,14.1,16.14,12.91,13.05,Autumn,False,0.0,0.0,0,41.0
5154,Drame,110,Italie,6292,3.4,3.4,19767.0,0.0,11.56,9.14,12.7,11.39,12.57,Spring,False,0.0,0.0,0,19.0
5155,Drame,104,Russie,2239,3.3,3.3,11418.0,0.0,9.4,9.85,10.49,7.56,7.11,Spring,False,0.0,0.0,0,26.0
5156,Drame,99,Colombie,2301,2.8,3.5,90581.0,0.0,14.23,10.76,15.36,14.15,11.89,Spring,False,0.0,0.0,0,10.0
5157,"Drame, Romance",80,France,506,3.4,3.3,17064.0,0.0,7.63,5.93,8.44,6.67,6.13,Spring,False,0.0,0.0,0,5.0
5158,Drame,83,Chili,106,3.1,3.3,7927.0,0.0,5.14,2.55,6.57,4.72,3.88,Winter,True,0.0,0.0,0,38.0
5159,"Aventure, Famille, Fantastique",85,Italie,405,3.0,3.3,8317.0,0.0,16.13,9.11,7.31,4.3,8.94,Winter,False,0.0,0.0,0,2.0
5160,Drame,90,U.S.A.,912,2.9,2.8,42895.0,0.0,22.37,17.73,20.23,24.03,19.86,Summer,True,0.0,0.0,0,38.0
5161,Drame,107,Roumanie,706,3.5,3.7,11991.0,0.0,21.37,14.57,18.11,16.61,17.54,Autumn,False,0.0,0.0,0,38.0
5162,Comédie,85,France,6327,1.2,1.7,316879.0,0.0,16.35,12.82,15.6,17.06,15.26,Spring,False,0.0,0.0,0,1.0
5163,Drame,113,Roumanie,4816,3.9,2.7,13213.0,1089360.0,18.74,16.98,20.26,16.77,19.71,Spring,False,0.0,0.0,0,38.0
5164,"Drame, Biopic",108,Italie,2480,3.1,3.2,28177.0,4800000.0,5.68,4.19,8.57,7.44,7.21,Winter,False,0.0,0.0,0,37.0
5165,Drame,105,Bulgarie,3531,2.6,3.8,21277.0,0.0,18.67,15.38,16.63,20.38,17.98,Summer,False,0.0,0.0,0,71.0
5166,Comédie,102,Espagne,3612,2.3,2.6,77361.0,0.0,6.74,5.24,7.57,5.46,7.42,Winter,True,0.0,0.0,0,38.0
5167,"Drame, Comédie dramatique",85,Argentine,2167,3.1,3.0,52608.0,0.0,22.9,19.33,22.99,21.75,21.44,Summer,True,0.0,0.0,0,71.0
5168,Drame,92,Grande-Bretagne,1134,2.4,2.8,8818.0,0.0,19.0,17.29,18.32,18.93,18.45,Spring,False,0.0,0.0,0,13.0
5169,Comédie dramatique,74,France,2522,3.7,2.5,7386.0,0.0,20.96,16.93,23.69,22.25,17.93,Summer,False,0.0,0.0,0,41.0
5170,Drame,88,Israël,477,3.0,2.1,67459.0,15000.0,3.87,1.18,7.79,2.47,2.93,Winter,False,0.0,0.0,0,26.0
5171,Drame,106,Pologne,5037,2.6,2.4,114145.0,0.0,12.61,10.75,13.15,12.45,12.69,Spring,True,0.0,0.0,0,74.0
5172,Thriller,90,Suisse,101,2.0,2.5,6814.0,0.0,14.43,5.57,9.29,6.03,6.24,Autumn,False,0.0,0.0,0,10.0
5173,Drame,95,Argentine,753,3.4,3.2,15968.0,0.0,17.75,16.44,19.24,19.22,17.86,Spring,True,0.0,0.0,0,26.0
5174,"Famille, Romance, Comédie",103,Maroc,180,2.8,3.0,18475.0,0.0,20.87,14.2,22.17,25.21,19.78,Summer,False,0.0,0.0,0,4.0
5175,"Drame, Fantastique",104,Turquie,481,2.9,3.6,83690.0,0.0,8.87,5.64,10.92,6.18,7.59,Spring,False,0.0,0.0,0,13.0
5176,Comédie,92,U.S.A.,741,3.2,2.4,8951.0,0.0,12.69,9.4,15.89,12.61,10.53,Spring,False,0.0,0.0,0,6.0
5177,Drame,92,Canada,2991,3.4,2.5,43123.0,0.0,18.38,12.3,12.69,13.35,10.54,Autumn,True,0.0,0.0,0,48.5
5178,"Drame, Guerre",100,Italie,302,3.0,1.9,92154.0,0.0,13.13,10.38,14.34,12.69,10.24,Spring,False,0.0,0.0,0,65.0
5179,Drame,94,U.S.A.,724,3.5,3.4,9052.0,0.0,9.09,7.91,10.06,8.27,8.22,Spring,False,0.0,0.0,0,4.0
5180,"Aventure, Comédie musicale",130,France,277,1.8,2.6,37633.0,0.0,18.68,14.09,16.58,16.39,17.35,Summer,True,0.0,0.0,0,65.0
5181,Comédie dramatique,90,France,460,2.7,3.3,3737.0,0.0,11.55,8.44,12.24,11.44,10.64,Spring,True,0.33,0.0,0,4.0
5182,"Drame, Historique",90,Danemark,1409,2.7,3.0,8291.0,0.0,15.37,5.95,8.76,8.91,5.25,Autumn,False,0.0,0.0,0,6.0
5183,"Comédie, Drame",107,Allemagne,429,1.8,2.7,66828.0,0.0,16.16,5.6,10.54,5.47,7.17,Winter,True,0.0,0.0,0,34.0
5184,Drame,100,Grèce,702,3.5,3.0,80841.0,0.0,22.41,16.85,22.89,22.95,21.37,Summer,True,0.0,0.0,0,17.0
5185,Comédie,85,France,303,1.8,2.8,39993.0,0.0,20.47,15.21,17.45,16.01,14.68,Autumn,False,0.0,0.0,0,22.0
5186,Comédie dramatique,88,France,108,3.7,3.0,2850.0,0.0,19.28,12.93,16.04,14.36,14.09,Autumn,False,0.0,0.0,0,12.0
5187,Thriller,76,France,70,1.7,3.2,10074.0,0.0,17.98,11.27,13.7,10.95,10.0,Autumn,True,0.0,0.0,0,22.0
5188,Comédie dramatique,105,France,6410,3.6,2.9,150921.0,0.0,18.74,14.06,18.15,20.57,17.9,Summer,False,0.0,0.0,0,19.0
5189,Drame,90,U.S.A.,2538,3.4,3.4,933496.0,0.0,12.46,5.51,3.18,-0.66,6.26,Autumn,False,0.0,0.0,0,26.0
5190,Drame,107,Italie,8632,3.0,3.5,38974.0,0.0,5.6,3.42,7.11,3.02,5.46,Winter,True,0.0,0.0,0,37.0
5191,Drame,87,U.S.A.,379,3.3,2.3,158412.0,0.0,14.86,5.66,11.15,5.76,5.72,Autumn,False,0.0,0.0,0,2.0
5192,"Drame, Erotique",60,U.S.A.,1406,2.1,2.0,39448.0,0.0,17.7,10.27,12.38,11.25,10.61,Autumn,True,0.33,0.33,0,83.0
5193,Comédie,105,U.S.A.,7803,3.3,2.9,354971.0,0.0,24.08,20.0,26.28,21.1,21.01,Summer,True,0.0,0.0,0,23.0
5194,"Animation, Famille",77,Finlande,4695,2.8,3.1,346071.0,0.0,9.66,6.96,11.52,9.41,9.41,Spring,False,0.33,0.0,0,24.0
5195,Epouvante-horreur,103,Allemagne,345,2.0,1.2,11313.0,0.0,16.19,5.54,12.24,7.9,6.29,Winter,False,0.0,0.0,0,26.0
5196,Drame,91,Pérou,1800,3.1,3.4,15139.0,0.0,21.71,20.16,21.87,19.81,21.73,Summer,False,0.0,0.0,0,66.0
5197,Drame,112,Brésil,954,2.8,3.8,21341.0,536279.0,18.74,16.98,20.26,16.77,19.71,Spring,False,0.0,0.0,0,66.0
5198,"Comédie dramatique, Romance",118,Espagne,3006,1.9,2.3,16203.0,6500000.0,20.93,17.23,17.81,20.35,17.28,Summer,True,0.0,0.0,0,14.0
5199,Drame,112,Serbie,2086,3.1,4.0,6435.0,2050000.0,20.15,17.7,19.04,18.58,17.44,Summer,True,0.0,0.0,0,38.0
5200,Drame,125,Portugal,2251,4.1,3.1,128094.0,0.0,24.74,19.38,22.74,26.35,20.21,Summer,True,0.0,0.0,0,65.0
5201,Comédie,110,Italie,5130,2.6,2.6,180904.0,0.0,14.02,4.67,6.59,3.48,3.37,Winter,True,0.0,0.0,0,83.0
5202,Drame,85,Mexique,783,3.1,2.7,100206.0,0.0,22.03,17.32,19.54,20.89,19.38,Summer,True,0.0,0.0,0,22.0
5203,Drame,119,France,2173,3.2,3.2,12418.0,0.0,10.94,8.42,10.53,9.89,8.88,Spring,True,0.0,0.0,0,38.0
5204,Drame,80,France,51,2.0,3.5,11248.0,0.0,20.96,16.93,23.69,22.25,17.93,Summer,False,0.0,0.0,0,10.0
5205,Drame,86,Afghanistan,4104,3.8,3.8,128366.0,0.0,12.46,5.51,3.18,-0.66,6.26,Autumn,False,0.0,0.0,0,34.0
5206,"Drame, Thriller",100,Turquie,764,3.1,3.5,10891.0,0.0,19.04,13.39,16.46,14.86,13.49,Autumn,False,0.0,0.0,0,41.0
5207,"Thriller, Action",110,France,1463,3.2,2.8,583731.0,0.0,15.92,7.31,11.61,9.71,6.97,Autumn,True,0.0,0.0,0,112.0
5208,Drame,78,U.S.A.,730,3.0,3.0,89103.0,0.0,14.42,4.47,8.29,4.36,4.97,Winter,False,0.0,0.0,0,31.0
5209,"Thriller, Policier",106,Argentine,10563,2.6,2.8,21247.0,0.0,8.12,7.17,11.6,8.44,6.39,Winter,False,0.0,0.0,0,83.0
5210,Comédie dramatique,95,France,1402,3.0,2.7,30714.0,0.0,14.86,5.66,11.15,5.76,5.72,Autumn,False,0.0,0.0,0,27.0
5211,"Biopic, Drame",128,Pologne,19204,3.5,3.4,202970.0,0.0,18.09,6.9,15.32,12.26,8.97,Autumn,False,0.0,0.0,0,55.0
5212,Drame,169,U.S.A.,1118,3.9,4.0,93691.0,0.0,18.09,6.9,15.32,12.26,8.97,Autumn,False,0.0,0.0,0,25.0
5213,"Comédie dramatique, Romance",95,Russie,720,3.1,3.2,22093.0,0.0,21.09,14.76,16.4,16.3,14.99,Autumn,True,0.0,0.0,0,13.0
5214,Drame,95,Chili,3561,2.9,2.8,43009.0,0.0,17.09,7.79,15.89,9.66,7.12,Autumn,False,0.0,0.0,0,54.0
5215,Comédie,87,U.S.A.,124,2.0,2.0,4812.0,0.0,18.44,16.68,16.44,18.58,16.48,Summer,False,0.0,0.0,0,165.0
5216,Aventure,100,France,610,1.6,2.1,31069.0,0.0,23.75,19.28,22.95,23.6,19.9,Summer,True,0.0,0.0,0,6.0
5217,Comédie dramatique,65,Lituanie,1200,3.9,3.7,9742.0,0.0,22.41,16.18,21.28,22.76,17.84,Summer,True,0.0,0.0,0,25.0
5218,"Drame, Comédie",89,Colombie,7366,3.6,3.6,175769.0,0.0,13.03,12.87,12.19,14.55,11.53,Spring,False,0.0,0.0,0,74.0
5219,Drame,92,France,29,2.3,3.5,8146.0,0.0,7.25,5.64,9.58,6.11,5.94,Winter,True,0.0,0.0,0,12.0
5220,Comédie,93,Cuba,6172,2.8,3.2,5999.0,0.0,12.36,10.35,15.07,12.12,11.26,Spring,False,0.0,0.0,0,66.0
5221,Drame,100,Pologne,3603,3.6,2.8,162120.0,0.0,14.23,10.76,15.36,14.15,11.89,Spring,False,0.0,0.0,0,41.0
5222,"Comédie dramatique, Romance",105,République tchèque,1490,3.3,3.7,6310.0,0.0,15.39,6.58,8.51,7.84,7.0,Autumn,False,0.0,0.0,0,4.0
5223,"Drame, Fantastique",87,Russie,1582,3.5,3.0,11021.0,1200000.0,11.86,11.86,11.65,13.44,11.37,Spring,False,0.0,0.0,0,41.0
5224,"Drame, Thriller",84,France,75,2.7,3.3,6705.0,0.0,21.21,18.01,17.25,16.66,17.13,Autumn,False,0.0,0.0,0,12.0
5225,Romance,82,Italie,7879,2.0,2.9,108454.0,0.0,8.78,5.75,9.37,9.74,8.04,Spring,False,0.0,0.0,0,37.0
5226,Drame,94,France,2369,3.8,2.9,9376.0,0.0,3.94,2.8,6.18,2.33,3.37,Winter,False,0.0,0.0,0,65.0
5227,Drame,107,Liban,205,1.3,2.3,76202.0,0.0,2.41,-0.84,4.75,1.18,2.96,Winter,False,0.0,0.0,0,8.0
5228,Comédie dramatique,91,Géorgie,10639,3.5,3.2,54893.0,0.0,22.77,17.39,20.99,21.87,20.61,Summer,True,0.0,0.0,0,10.0
5229,"Policier, Drame",90,Italie,2839,3.6,3.0,12194.0,0.0,14.21,12.29,16.29,13.19,11.3,Spring,True,0.0,0.0,0,37.0
5230,Drame,91,U.S.A.,5431,2.8,2.2,255691.0,1000000.0,25.03,19.16,23.61,26.64,22.72,Summer,True,0.0,0.0,0,95.0
5231,Drame,100,France,864,3.1,2.5,6102.0,0.0,20.96,16.93,23.69,22.25,17.93,Summer,False,0.0,0.0,0,65.0
5232,Comédie,59,France,75,3.3,3.5,4353.0,0.0,15.78,4.42,9.13,9.94,8.39,Autumn,False,0.0,0.0,0,12.0
5233,"Drame, Historique",97,Belgique,84,1.3,2.4,6927.0,0.0,10.54,9.22,12.38,9.99,9.12,Spring,False,0.0,0.0,0,22.0
5234,"Aventure, Drame",107,Inde,735,3.5,3.3,7625.0,0.0,17.5,9.51,13.01,12.25,11.73,Autumn,False,0.0,0.0,0,22.0
5235,Drame,80,France,1375,2.7,2.8,77280.0,0.0,5.82,5.37,7.67,6.08,6.99,Winter,False,0.0,0.0,0,65.0
5236,Drame,117,Allemagne,6436,2.5,2.9,197962.0,0.0,7.86,8.13,10.22,8.23,7.74,Winter,False,0.0,0.0,0,74.0
5237,Drame,85,Belgique,2538,3.6,3.8,18839.0,0.0,8.06,4.61,6.89,8.17,6.64,Spring,False,0.0,0.0,0,1.0
5238,"Animation, Comédie, Famille",74,Norvège,3675,2.6,2.1,35109.0,0.0,19.69,17.56,17.83,22.34,16.72,Summer,False,0.0,0.0,0,3.0
5239,Drame,92,Liban,67,1.7,2.8,3974.0,0.0,18.23,11.58,14.98,12.74,11.83,Autumn,False,0.0,0.0,0,10.0
5240,Drame,76,France,1206,2.2,1.7,30417.0,0.0,13.38,11.79,14.56,13.56,12.0,Spring,False,0.0,0.0,0,30.0
5241,Drame,81,U.S.A.,7714,3.6,2.9,281231.0,0.0,5.3,7.43,7.07,4.77,6.24,Winter,True,0.0,0.0,0,127.0
5242,Drame,98,Italie,3325,4.3,3.7,12336.0,0.0,13.81,11.83,12.47,14.79,12.96,Spring,True,0.0,0.0,0,17.0
5243,Comédie dramatique,80,Corée du Sud,4928,3.5,2.8,21711.0,0.0,16.19,5.54,12.24,7.9,6.29,Winter,False,0.0,0.0,0,18.0
5244,Drame,97,France,8167,2.9,2.1,59621.0,0.0,16.06,12.31,17.74,16.74,14.53,Spring,False,0.0,0.0,0,158.0
5245,Drame,100,Belgique,5568,3.1,2.9,23283.0,0.0,12.43,9.26,13.13,13.66,11.11,Spring,True,0.0,0.0,0,6.0
5246,Drame,91,Italie,1905,2.8,2.6,45091.0,0.0,20.48,16.37,18.54,19.26,18.23,Summer,True,0.0,0.0,0,158.0
5247,Drame,90,Japon,3808,2.3,3.2,36761.0,0.0,9.57,8.39,10.21,9.97,9.27,Spring,True,0.0,0.0,0,22.0
5248,Drame,70,France,928,3.0,2.1,6688.0,0.0,9.97,9.15,10.83,9.86,5.03,Spring,True,0.0,0.0,0,30.0
5249,Drame,95,Suisse,227,2.6,2.8,202635.0,0.0,13.45,12.39,13.83,12.59,11.42,Spring,True,0.0,0.0,0,48.5
5250,Drame,97,Allemagne,456,3.1,2.7,58131.0,0.0,17.93,9.96,13.45,12.49,10.73,Autumn,True,0.0,0.0,0,35.0
5251,Comédie dramatique,98,Egypte,4809,3.0,3.5,17881.0,0.0,21.01,17.98,19.39,23.71,20.99,Summer,False,0.0,0.0,0,41.0
5252,Drame,118,Allemagne,10207,3.8,3.0,101738.0,0.0,20.58,17.63,17.34,15.62,14.32,Autumn,False,0.0,0.0,0,74.0
5253,Drame,100,France,75,2.6,2.4,6227.0,0.0,8.44,9.35,11.23,9.15,8.47,Winter,False,0.0,0.0,0,22.0
5254,"Biopic, Drame",101,U.S.A.,654,2.2,3.9,3564.0,0.0,25.55,22.01,24.9,26.37,25.45,Summer,True,0.0,0.0,0,9.0
5255,"Drame, Romance",101,France,3990,2.2,1.7,22620.0,0.0,6.53,5.88,10.36,8.06,6.35,Winter,False,0.0,0.0,0,30.0
5256,Drame,119,Argentine,1719,3.6,2.7,14754.0,0.0,7.03,2.46,9.66,7.42,2.62,Spring,False,0.0,0.0,0,9.0
5257,Drame,82,France,299,3.1,3.1,34288.0,0.0,5.4,5.33,6.59,5.36,4.7,Winter,False,0.0,0.0,0,6.0
5258,"Comédie musicale, Drame",105,U.S.A.,1105,2.9,3.0,10119.0,0.0,21.49,16.99,20.4,18.95,19.13,Summer,True,0.0,0.0,0,83.0
5259,"Animation, Biopic, Drame",72,Roumanie,1055,4.0,3.6,14700.0,292.0,14.82,3.41,8.93,6.8,4.94,Winter,False,0.0,0.0,0,3.0
5260,"Animation, Drame",85,Allemagne,6402,3.6,3.1,38575.0,0.0,10.4,8.8,10.61,10.37,11.24,Spring,False,0.0,0.0,0,116.0
