,duration,nationality,box_office_first_week,views,budget,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency,genre_action,genre_animation,genre_arts martiaux,genre_aventure,genre_biopic,genre_bollywood,genre_comédie,genre_comédie dramatique,genre_comédie musicale,genre_divers,genre_drame,genre_epouvante-horreur,genre_erotique,genre_espionnage,genre_expérimental,genre_famille,genre_fantastique,genre_guerre,genre_historique,genre_judiciaire,genre_musical,genre_policier,genre_péplum,genre_romance,genre_science fiction,genre_sport event,genre_thriller,genre_western
6373,85,France,8238,93237.0,0.0,Autumn,True,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6374,101,U.S.A.,8197,33359.0,0.0,Spring,False,0,0,0,76.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6378,86,Pays-Bas,1052,1848.0,0.0,Winter,True,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6379,78,France,320,20445.0,0.0,Summer,True,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,80,Danemark,38632,59975.0,0.0,Spring,True,0,0,0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6381,82,U.S.A.,19162,137992.0,0.0,Autumn,True,0,0,0,73.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6382,86,Corée du Sud,6624,13618.0,0.0,Winter,False,0,0,0,18.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6383,98,France,1733,13919.0,0.0,Winter,False,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6384,76,Norvège,7624,70472.0,0.0,Autumn,False,0,0,0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6385,104,Singapour,13222,144631.0,0.0,Summer,True,0,0,0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6386,70,France,2076,10566.0,0.0,Spring,False,0,0,0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6387,61,France,1498,15177.0,0.0,Autumn,False,0,0,0,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6388,87,Italie,9681,86024.0,0.0,Winter,True,0,0,0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389,134,France,2201,121586.0,0.0,Spring,False,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6390,90,Argentine,7648,58855.0,0.0,Autumn,False,0,0,0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6391,100,France,14717,191215.0,0.0,Winter,False,0,0,0,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6393,119,Australie,14872,69644.0,0.0,Winter,False,0,0,0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6394,103,Argentine,3631,45083.0,0.0,Summer,True,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6395,107,Argentine,420,1461.0,0.0,Autumn,False,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6396,88,France,3949,34677.0,0.0,Spring,False,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,102,France,146,10647.0,0.0,Winter,False,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6398,82,France,899,15241.0,0.0,Autumn,False,0,0,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6400,82,France,338,8449.0,0.0,Winter,True,0,0,0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6401,90,France,610,30052.0,0.0,Autumn,True,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6404,86,Chine,2703,12985.0,0.0,Winter,True,0,0,0,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6405,82,France,32,7336.0,0.0,Summer,False,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6406,110,Luxembourg,4353,14949.0,0.0,Summer,True,1,0,0,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6407,79,Suisse,528,7852.0,0.0,Spring,False,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6408,93,Espagne,9532,29934.0,0.0,Summer,True,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6409,89,Canada,2301,109628.0,0.0,Winter,True,0,0,0,83.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6410,98,France,3868,109246.0,0.0,Winter,True,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6411,127,France,4210,46789.0,0.0,Spring,True,0,0,0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6412,91,Algérie,5574,16765.0,0.0,Summer,True,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6413,93,U.S.A.,3925,40609.0,0.0,Summer,False,0,0,0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6414,88,France,23561,190849.0,0.0,Spring,False,0,0,0,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6415,98,Suisse,4005,89966.0,0.0,Winter,False,0,0,0,35.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6416,83,U.S.A.,4901,266134.0,0.0,Summer,False,0,0,0,83.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6417,110,France,15234,34889.0,0.0,Spring,False,0,0,0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6420,97,Italie,10713,113496.0,0.0,Spring,True,0,0,0,206.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6421,83,France,11281,20525.0,0.0,Spring,False,0,0,0,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6422,94,Italie,7125,193636.0,0.0,Autumn,False,0,0,0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6423,103,U.S.A.,32432,134826.0,0.0,Summer,True,0,0,0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6424,102,France,8252,60126.0,14000000.0,Winter,False,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6425,98,U.S.A.,5543,96113.0,0.0,Winter,False,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6426,119,Hong-Kong,1899,123054.0,0.0,Summer,True,0,0,0,6.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6428,95,Espagne,992,28091.0,0.0,Summer,True,0,0,0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6429,103,Belgique,3808,309551.0,0.0,Winter,True,1,0,0,206.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430,85,France,6126,77322.0,0.0,Summer,False,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6431,112,France,22348,373165.0,0.0,Autumn,False,0,0,0,156.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6433,90,France,730,146298.0,0.0,Spring,True,0,0,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6434,100,Iran,602,63792.0,0.0,Autumn,True,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6435,96,Espagne,3443,7801.0,0.0,Winter,False,0,0,0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,89,Autres,5093,21535.0,0.0,Winter,False,0,0,0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6437,97,Philippines,494,2073.0,0.0,Spring,False,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6438,108,Italie,9690,26276.0,0.0,Summer,True,0,0,0,35.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6439,74,Mexique,12519,217904.0,0.0,Spring,False,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6440,91,France,15668,198304.0,0.0,Winter,False,0,0,0,128.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6441,138,Taïwan,6452,142418.0,0.0,Spring,True,0,0,0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6442,85,France,2908,135459.0,0.0,Summer,False,0,0,0,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6443,83,Israël,5533,93885.0,500000.0,Winter,True,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6445,93,U.S.A.,173,11388.0,12000000.0,Summer,True,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6447,105,U.S.A.,4494,102839.0,4000000.0,Winter,False,0,0,0,48.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6448,90,Luxembourg,12170,115560.0,0.0,Spring,False,0,0,0,142.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6451,105,France,50636,201164.0,0.0,Spring,True,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454,88,Roumanie,459,6844.0,0.0,Spring,False,0,0,0,33.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6455,153,Portugal,1919,13924.0,0.0,Summer,False,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6456,93,Israël,13120,228586.0,500000.0,Summer,False,1,0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6457,101,U.S.A.,4683,158370.0,0.0,Summer,True,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6458,92,Argentine,7111,187249.0,3500000.0,Summer,False,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6459,76,Allemagne,13580,37300.0,0.0,Spring,True,0,0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6460,143,Italie,11709,24429.0,0.0,Spring,False,0,0,0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6461,87,Belgique,946,25473.0,0.0,Summer,True,0,0,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6462,75,France,40760,177114.0,0.0,Autumn,True,0,0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6463,88,France,6260,260221.0,0.0,Winter,False,0,0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6464,79,Corée du Sud,7135,33508.0,0.0,Spring,False,0,0,0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465,94,Brésil,5498,87128.0,0.0,Spring,False,0,0,0,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,85,France,4402,31777.0,4700000.0,Winter,False,0,0,0,25.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6467,88,Allemagne,3985,61.0,0.0,Autumn,False,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6468,80,France,9018,31342.0,0.0,Summer,True,0,0,0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6469,84,Iran,10190,104890.0,0.0,Summer,True,0,0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6470,83,France,2324,25251.0,0.0,Winter,True,0,0,0,38.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6471,92,Israël,13318,145971.0,0.0,Winter,False,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6476,67,France,9597,157815.0,0.0,Spring,False,0,0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6477,80,U.S.A.,625,19647.0,17000000.0,Summer,True,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6478,104,Russie,2719,154751.0,0.0,Summer,True,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6479,85,France,4701,19274.0,0.0,Spring,False,0,0,0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6480,104,France,144,158622.0,0.0,Autumn,False,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6481,92,Italie,12158,206198.0,0.0,Winter,False,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6482,74,France,1114,152743.0,0.0,Winter,False,0,0,0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6483,95,France,83954,344683.0,0.0,Winter,False,1,0,0,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6484,90,France,30,47901.0,0.0,Winter,False,0,0,0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6486,103,Taïwan,5145,145319.0,0.0,Winter,False,0,0,0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6487,98,Autres,8512,23515.0,0.0,Autumn,False,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6488,107,Chine,3780,13866.0,0.0,Spring,True,0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6489,104,Autres,6684,233002.0,0.0,Autumn,False,0,0,0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6490,83,France,11859,152931.0,0.0,Spring,True,0,0,0,95.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6491,109,France,7910,40520.0,0.0,Summer,False,0,0,0,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6492,97,U.S.A.,15328,375929.0,4000000.0,Summer,False,1,0,0,124.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6493,103,Palestine,9257,37798.0,0.0,Winter,False,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6494,87,U.S.A.,214,19912.0,0.0,Autumn,False,0,0,0,165.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6496,97,Belgique,827,25475.0,1500000.0,Spring,False,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6497,90,U.S.A.,3210,21203.0,0.0,Autumn,False,1,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6498,102,France,176,28996.0,0.0,Summer,True,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6499,99,Mexique,6218,185729.0,0.0,Autumn,False,0,0,0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,81,Danemark,34298,356922.0,0.0,Spring,True,0,0,0,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6502,94,Brésil,1042,10569.0,0.0,Spring,False,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6503,117,France,2861,7040.0,0.0,Autumn,False,0,0,0,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6504,107,Italie,5637,99799.0,0.0,Autumn,False,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6505,93,Allemagne,5043,26491.0,0.0,Summer,False,0,0,0,83.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6506,103,Italie,4719,189151.0,0.0,Autumn,False,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6507,100,France,3403,67073.0,0.0,Spring,True,1,0,0,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508,98,France,6939,106304.0,0.0,Summer,False,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6512,103,U.S.A.,11982,62118.0,0.0,Autumn,True,0,0,0,142.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513,90,France,5823,285293.0,0.0,Winter,False,0,0,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514,125,Italie,3250,129178.0,0.0,Summer,True,0,0,0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515,104,Brésil,3133,99986.0,0.0,Summer,True,0,0,0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6517,98,France,55429,635510.0,0.0,Autumn,True,1,0,0,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6518,83,France,32762,382214.0,0.0,Spring,True,0,0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6519,90,France,1689,291163.0,0.0,Summer,False,0,0,0,79.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6520,83,U.S.A.,5016,124731.0,0.0,Winter,False,0,0,0,115.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6521,87,Argentine,474,2198.0,0.0,Summer,True,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6522,95,Russie,6651,182993.0,0.0,Summer,False,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6523,104,Italie,4771,9924.0,0.0,Autumn,False,0,0,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6524,86,Danemark,2030,12479.0,0.0,Autumn,False,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6525,97,Canada,3753,13009.0,0.0,Spring,True,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6526,100,France,604,6389.0,0.0,Winter,False,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6527,84,France,294,30580.0,0.0,Summer,False,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6528,94,Allemagne,2052,26062.0,0.0,Autumn,False,0,0,0,26.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6529,84,France,21236,62179.0,6000000.0,Spring,False,0,0,0,139.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,95,U.S.A.,5306,321912.0,3800000.0,Spring,False,0,0,0,206.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6531,82,Chili,2288,9510.0,0.0,Spring,False,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,90,Espagne,3722,87207.0,0.0,Autumn,True,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6535,80,Israël,1140,36765.0,0.0,Autumn,True,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6537,91,U.S.A.,19582,230711.0,0.0,Winter,True,0,0,0,206.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6539,105,Canada,18340,344614.0,0.0,Winter,False,0,0,0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6540,67,Suède,13223,23909.0,0.0,Winter,False,0,0,0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6541,76,Colombie,14025,31145.0,0.0,Summer,False,0,0,0,83.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6542,83,Allemagne,98096,64264.0,0.0,Summer,True,0,0,0,107.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6543,98,Israël,11133,27343.0,0.0,Winter,False,0,0,0,73.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,105,Belgique,72,7798.0,0.0,Autumn,False,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6545,116,Espagne,1288,72890.0,0.0,Winter,False,0,0,0,21.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6546,105,Inde,10310,170256.0,0.0,Summer,True,0,0,0,115.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547,89,France,12047,118496.0,1016549.0,Winter,True,0,0,0,206.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548,91,France,8049,82452.0,0.0,Autumn,False,0,0,0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6549,86,Chine,3171,120949.0,2280000.0,Summer,False,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6550,82,France,395,18733.0,0.0,Spring,False,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6551,108,France,6351,190895.0,0.0,Spring,True,0,0,0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
