,genre,duration,nationality,box_office_first_week,press_eval,viewers_eval,views,budget,Temperature Moyenne,Lille,Bordeaux,Lyon,Paris,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency,genre_action,genre_animation,genre_arts martiaux,genre_aventure,genre_biopic,genre_bollywood,genre_comédie,genre_comédie dramatique,genre_comédie musicale,genre_divers,genre_drame,genre_epouvante-horreur,genre_erotique,genre_espionnage,genre_expérimental,genre_famille,genre_fantastique,genre_guerre,genre_historique,genre_judiciaire,genre_musical,genre_policier,genre_péplum,genre_romance,genre_science fiction,genre_sport event,genre_thriller,genre_western
2343,"fantastique,romance",124,U.S.A.,438226,2.9,2.6,1076195.0,60000000.0,5.6,3.42,7.11,3.02,5.46,Winter,True,0.0,0.0,0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2344,"drame,thriller",106,France,26908,2.7,2.3,490515.0,0.0,21.71,20.16,21.87,19.81,21.73,Summer,False,0.0,0.0,0,124.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2345,"drame,famille,romance",109,Grande-Bretagne,1243,2.9,3.7,50655.0,0.0,18.74,16.5,17.34,19.06,18.78,Spring,False,0.0,0.0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2346,comédie,91,Espagne,280394,3.0,2.4,609472.0,5000000.0,7.03,2.46,9.66,7.42,2.62,Spring,False,0.33,1.0,1,156.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,"policier,thriller",104,Espagne,69268,3.7,4.0,621810.0,4000000.0,23.88,19.53,24.29,26.25,20.35,Summer,True,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2348,comédie,99,France,109237,3.2,1.8,774555.0,0.0,8.41,7.67,9.91,9.28,7.2,Winter,True,0.33,0.0,0,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,thriller,103,France,55338,3.7,3.4,406999.0,0.0,21.36,18.16,20.1,21.55,19.97,Summer,True,0.33,0.0,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2350,"comédie,espionnage",89,Grande-Bretagne,121585,2.9,3.0,125053.0,25000000.0,22.77,16.2,18.35,18.76,19.55,Autumn,False,0.33,0.0,0,243.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,comédie,100,France,183664,2.4,1.6,685044.0,0.0,1.8,0.11,1.99,-0.9,-0.22,Winter,True,0.33,0.0,0,243.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,"action,fantastique,epouvante-horreur",88,U.S.A.,357266,1.7,3.1,926836.0,50000000.0,8.87,4.7,12.54,10.1,6.99,Spring,True,0.33,0.0,0,107.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2353,animation,38,France,13619,3.7,2.6,149150.0,0.0,9.49,7.61,13.45,10.52,10.87,Winter,False,0.0,0.0,0,22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,"drame,science fiction",92,U.S.A.,28,2.6,3.5,841282.0,100000.0,18.68,11.91,14.57,13.58,12.32,Autumn,False,0.0,0.0,0,165.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2355,comédie,95,France,3364,2.9,2.5,97274.0,1200000.0,21.05,14.44,21.08,16.35,16.37,Autumn,False,0.0,0.0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,drame,98,France,48291,4.1,3.5,336266.0,0.0,12.36,10.35,15.07,12.12,11.26,Spring,False,0.0,0.0,0,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,thriller,92,Grande-Bretagne,111447,2.4,3.1,555610.0,22000000.0,20.89,15.89,19.84,15.81,13.91,Autumn,False,0.67,0.0,0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2358,"comédie musicale,famille",117,U.S.A.,86677,1.9,2.6,253351.0,65000000.0,8.0,6.19,10.7,7.03,7.1,Winter,True,0.0,0.0,0,154.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2359,"drame,historique",92,Espagne,20879,3.2,3.6,56169.0,0.0,21.12,16.05,19.75,18.23,17.58,Summer,True,0.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2360,policier,111,France,100281,3.6,3.6,594141.0,0.0,19.48,12.58,14.93,14.87,15.0,Autumn,False,1.0,0.0,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2361,"action,science fiction",94,U.S.A.,32575,2.1,3.1,411427.0,2000000.0,11.55,8.44,12.24,11.44,10.64,Spring,True,0.0,0.0,0,258.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2362,comédie dramatique,101,Grande-Bretagne,23663,3.0,3.2,530085.0,967686.0,11.65,1.72,5.7,1.56,0.26,Winter,False,0.0,0.0,0,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,comédie,100,France,26493,3.4,3.1,208561.0,0.0,6.92,5.66,8.07,5.99,5.88,Spring,True,0.0,0.0,0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,"drame,comédie,romance",113,France,31781,3.5,3.0,102981.0,0.0,22.72,21.22,24.02,18.96,21.38,Summer,True,0.0,0.0,0,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2365,"fantastique,comédie musicale,aventure",125,U.S.A.,2314,2.9,2.2,539338.0,50000000.0,3.94,2.8,6.18,2.33,3.37,Winter,False,0.67,0.0,0,114.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2366,comédie,95,U.S.A.,418659,3.1,3.3,1767285.0,65000000.0,16.43,6.68,10.43,9.72,10.32,Autumn,False,0.33,0.0,0,184.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,drame,82,France,20258,3.4,2.7,182868.0,0.0,22.77,17.39,20.99,21.87,20.61,Summer,True,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,"drame,biopic,historique",101,France,84248,3.0,2.3,322571.0,0.0,20.02,14.38,17.39,13.63,16.72,Autumn,False,0.33,0.0,0,161.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2369,"policier,drame",125,Italie,17560,2.3,2.6,283393.0,0.0,11.33,10.83,10.67,12.71,8.42,Spring,True,0.67,0.0,0,161.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2370,drame,85,Corée du Sud,7264,4.1,3.3,49322.0,0.0,18.5,11.94,13.75,15.43,13.4,Autumn,False,0.0,0.0,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,"romance,comédie",111,U.S.A.,126302,1.9,2.8,887339.0,80000000.0,11.57,9.61,11.73,11.73,12.79,Spring,False,0.0,0.0,0,154.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2372,comédie,98,France,109661,2.9,1.6,307147.0,0.0,24.42,21.63,23.0,23.61,22.88,Summer,True,0.33,0.0,0,156.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,animation,85,U.S.A.,18400,3.3,3.9,105009.0,25000000.0,16.92,14.19,15.82,17.22,16.37,Spring,False,0.67,0.0,0,83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,"romance,drame",108,U.S.A.,41776,3.4,3.6,262673.0,3000000.0,18.7,13.53,18.67,19.69,15.6,Summer,False,0.33,0.5,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2375,comédie,94,France,170481,3.4,3.6,524476.0,0.0,16.2,6.48,10.53,9.85,10.15,Autumn,True,0.0,0.0,0,142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,"drame,romance",113,Irlande,56305,3.4,3.9,655245.0,11000000.0,7.29,5.28,7.98,6.1,7.1,Spring,False,0.0,0.0,0,165.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2377,comédie,112,Grande-Bretagne,3472,2.9,3.2,99222.0,0.0,20.32,18.34,19.48,18.88,17.9,Summer,True,0.0,0.0,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,"action,drame,guerre",112,France,48528,2.4,3.2,181942.0,5600000.0,21.48,15.48,17.58,17.32,16.02,Autumn,False,0.0,0.0,0,258.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2379,comédie dramatique,85,France,49046,3.4,3.5,319078.0,0.0,23.31,18.23,22.06,23.42,21.82,Summer,True,0.0,0.0,0,207.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,"action,drame,thriller",105,U.S.A.,253128,2.0,2.8,1358936.0,17000000.0,6.2,8.01,9.1,4.18,8.73,Winter,False,0.33,0.0,0,142.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2381,drame,140,France,150754,3.0,2.8,1199839.0,25000000.0,19.17,19.56,18.15,18.15,19.01,Spring,False,0.33,0.0,0,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,"drame,biopic",126,Russie,52936,4.4,4.0,319039.0,0.0,16.82,8.54,9.35,8.68,8.53,Winter,False,0.0,0.0,0,47.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,"historique,drame,biopic",119,Grande-Bretagne,50726,2.2,2.8,208955.0,0.0,10.3,7.55,11.28,11.08,8.57,Spring,False,0.33,0.0,0,243.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2384,drame,119,France,70092,3.3,3.7,143550.0,0.0,7.25,5.55,7.16,7.85,4.69,Spring,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,drame,112,France,170924,4.0,3.6,834921.0,0.0,18.38,12.3,12.69,13.35,10.54,Autumn,True,0.0,0.0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,comédie,82,France,81523,2.6,1.5,319783.0,0.0,9.09,7.91,10.06,8.27,8.22,Spring,False,0.67,0.0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,"comédie,romance",98,U.S.A.,369909,3.9,3.6,812829.0,16800000.0,18.5,11.68,13.25,11.54,13.05,Autumn,True,0.67,1.0,1,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2388,action,109,U.S.A.,145073,2.4,2.8,349266.0,30000000.0,14.64,11.67,14.51,13.85,14.17,Spring,False,0.33,0.0,0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,"western,drame",93,Danemark,53487,3.0,3.6,450565.0,10500000.0,21.85,17.03,19.88,18.74,18.6,Summer,True,1.0,0.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2390,"animation,famille,musical,aventure",65,Espagne,5740,2.8,2.7,6095.0,0.0,11.13,8.32,12.74,11.92,10.68,Spring,False,0.0,0.0,0,83.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2391,"thriller,drame",104,Japon,27767,3.6,2.7,332300.0,0.0,27.13,26.75,25.47,24.46,26.97,Summer,True,0.0,0.0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2392,comédie,88,France,138925,3.1,3.4,400713.0,0.0,18.99,16.27,17.31,18.67,18.69,Summer,False,0.0,0.0,0,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,"animation,famille",92,Corée du Sud,41044,2.9,1.9,216000.0,0.0,24.42,21.63,23.0,23.61,22.88,Summer,True,0.33,0.0,0,116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2394,drame,105,France,80237,3.3,3.5,576819.0,0.0,2.07,3.58,3.83,-0.51,2.44,Winter,False,0.0,0.0,0,161.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,drame,98,France,108116,3.5,4.1,421917.0,0.0,23.3,17.83,22.19,21.77,19.71,Summer,True,0.0,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,"fantastique,aventure,comédie",105,U.S.A.,310673,2.4,2.4,2309524.0,0.0,9.76,6.35,10.2,8.4,8.84,Spring,True,0.33,0.0,0,258.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2397,"drame,thriller",100,U.S.A.,170969,1.9,2.7,1287738.0,42000000.0,16.76,17.58,16.63,15.45,18.14,Spring,True,0.33,0.0,0,184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2398,"epouvante-horreur,thriller",90,Grande-Bretagne,90482,3.1,3.4,207172.0,0.0,18.74,16.5,17.34,19.06,18.78,Spring,False,0.0,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2399,"animation,drame,romance",98,Japon,10060,3.6,4.1,15030.0,0.0,21.59,17.69,21.26,23.35,21.63,Summer,False,0.0,0.0,0,83.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2400,"drame,historique",132,Espagne,6597,2.9,1.5,174213.0,0.0,19.35,14.65,15.29,15.66,15.15,Autumn,False,0.0,0.0,0,74.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2401,comédie,82,France,108449,2.4,1.8,320165.0,0.0,9.22,9.59,9.56,8.93,10.03,Winter,True,0.0,0.0,0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,"judiciaire,drame,thriller",123,Allemagne,21272,3.0,4.1,196473.0,0.0,14.03,13.35,14.83,13.08,11.91,Spring,True,0.0,0.0,0,116.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2403,comédie,110,France,526445,2.2,2.7,5336559.0,0.0,14.24,7.23,7.44,4.88,8.64,Autumn,False,0.0,0.0,0,184.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,drame,108,Autriche,1543,3.4,3.5,189081.0,0.0,5.42,3.39,5.06,5.77,1.86,Spring,True,0.0,0.0,0,66.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,comédie dramatique,98,France,142751,2.0,2.3,661068.0,0.0,16.57,14.06,15.74,16.81,14.25,Spring,False,0.0,0.0,0,156.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,epouvante-horreur,90,U.S.A.,105852,1.9,1.9,169326.0,5000000.0,20.58,17.63,17.34,15.62,14.32,Autumn,False,0.0,0.0,0,258.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,"thriller,fantastique,epouvante-horreur",94,U.S.A.,75109,1.8,1.8,141271.0,12000000.0,19.56,16.04,20.5,20.39,18.87,Summer,False,0.33,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2408,"comédie,famille",103,France,130509,2.2,2.8,807306.0,6113859.0,20.89,13.82,17.85,15.99,15.78,Autumn,False,0.0,0.0,0,161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2409,"romance,famille,science fiction",103,France,13343,3.4,3.7,181960.0,0.0,7.78,6.76,9.5,9.12,7.54,Winter,False,0.0,0.0,0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2410,"comédie,drame,romance",100,U.S.A.,69082,2.9,3.0,1178791.0,10000000.0,24.08,20.0,26.28,21.1,21.01,Summer,True,0.33,0.0,0,142.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2411,"thriller,epouvante-horreur",108,Australie,10410,3.4,3.4,290924.0,0.0,22.56,19.99,20.98,23.37,20.47,Summer,True,0.0,0.0,0,54.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2412,"drame,historique,biopic",94,France,43294,3.6,3.7,384288.0,8500000.0,13.88,10.41,15.08,15.36,12.54,Spring,True,0.0,0.0,0,86.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2413,comédie,99,U.S.A.,237700,2.0,2.5,1657290.0,30000000.0,21.6,16.93,20.32,23.91,19.86,Summer,True,0.67,0.5,1,142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,comédie dramatique,123,U.S.A.,92995,2.3,3.6,227604.0,22000000.0,21.82,16.38,19.57,18.87,17.28,Autumn,False,0.0,0.0,0,258.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,comédie dramatique,86,France,67837,3.1,2.8,215757.0,0.0,19.62,17.88,18.07,17.31,18.83,Summer,False,0.33,0.0,0,127.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,drame,95,France,12430,3.4,3.1,191311.0,0.0,22.9,19.33,22.99,21.75,21.44,Summer,True,0.0,0.0,0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,"thriller,drame",95,France,4233,3.0,2.5,100994.0,0.0,22.91,18.86,25.29,25.32,22.07,Summer,False,0.0,0.0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2418,"drame,historique",113,Portugal,12767,1.6,3.1,54266.0,0.0,18.02,11.17,14.46,11.58,12.88,Autumn,False,0.0,0.0,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2419,drame,98,France,102832,3.8,3.1,278110.0,2100000.0,11.33,10.83,10.67,12.71,8.42,Spring,True,0.33,0.0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,science fiction,107,U.S.A.,135499,2.0,3.2,602055.0,12000000.0,8.0,6.19,10.7,7.03,7.1,Winter,True,0.0,0.0,0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2421,drame,99,U.S.A.,64037,2.9,2.7,756636.0,14000000.0,5.65,5.34,4.73,4.11,4.06,Spring,False,0.33,0.0,0,161.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,comédie,88,France,173283,2.8,2.8,439663.0,0.0,24.56,19.41,25.31,28.82,23.28,Summer,False,0.33,0.0,0,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,fantastique,134,Italie,68182,3.0,2.6,613859.0,12000000.0,25.98,22.96,25.6,29.15,25.18,Summer,False,0.33,0.0,0,207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2424,thriller,120,Corée du Sud,10288,2.9,3.8,266851.0,0.0,19.62,17.88,18.07,17.31,18.83,Summer,False,0.0,0.0,0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2425,"epouvante-horreur,thriller",95,U.S.A.,177224,2.1,2.7,1045638.0,14000000.0,17.82,8.01,11.34,8.75,9.01,Winter,True,0.33,0.0,0,258.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2426,drame,111,Italie,55667,3.6,2.9,116671.0,0.0,5.76,4.43,6.26,6.18,4.95,Winter,True,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,comédie dramatique,97,France,89642,3.2,3.6,578610.0,0.0,7.03,2.46,9.66,7.42,2.62,Spring,False,0.0,0.0,0,139.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,"thriller,drame",108,Corée du Sud,34808,3.6,3.7,246875.0,0.0,22.41,16.85,22.89,22.95,21.37,Summer,True,0.0,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2429,"comédie,romance,drame",98,Irlande,18123,3.0,3.3,201043.0,11000000.0,19.66,11.0,14.94,14.17,14.17,Autumn,True,0.33,0.0,0,142.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2430,"comédie,drame",82,France,335335,3.1,3.9,749029.0,0.0,20.19,19.45,20.42,19.18,19.92,Summer,False,0.33,0.0,0,161.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,comédie,88,France,921751,2.0,2.7,1420624.0,8358460.0,10.77,9.91,11.92,11.28,9.72,Spring,True,0.67,0.0,0,142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,drame,95,U.S.A.,282054,3.3,3.5,1663506.0,12500000.0,18.38,12.3,12.69,13.35,10.54,Autumn,True,0.67,0.5,1,258.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,"drame,science fiction",119,Grande-Bretagne,15347,2.6,2.2,129205.0,0.0,11.33,10.83,10.67,12.71,8.42,Spring,True,0.33,0.0,0,124.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2434,drame,91,France,140094,3.1,3.3,1111703.0,0.0,14.42,4.47,8.29,4.36,4.97,Winter,False,0.33,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,"comédie,action",105,U.S.A.,97963,2.8,2.7,550552.0,75000000.0,14.85,7.51,8.86,3.41,7.49,Autumn,False,0.0,0.0,0,243.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,"animation,aventure,comédie",93,U.S.A.,48389,3.0,3.6,2572422.0,145000000.0,17.43,14.91,17.93,16.67,14.64,Summer,False,0.33,0.0,0,107.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,"thriller,policier",101,Grande-Bretagne,124297,2.9,3.7,951439.0,20000000.0,14.56,11.44,14.29,14.33,13.75,Spring,True,0.67,0.0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2438,drame,88,Autres,8948,3.6,3.9,107955.0,0.0,19.76,18.41,21.05,21.76,18.59,Spring,False,0.0,0.0,0,55.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,"action,comédie,policier",117,U.S.A.,151684,2.3,2.9,241901.0,43000000.0,22.65,19.05,21.24,19.31,19.64,Summer,True,0.33,0.0,0,165.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2440,"action,policier,thriller",99,U.S.A.,41223,2.8,2.6,661802.0,40000000.0,0.07,-1.72,0.29,-2.79,-1.45,Winter,True,0.0,0.0,0,161.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2441,comédie dramatique,94,France,125081,3.3,3.8,258938.0,0.0,22.97,18.36,23.55,22.26,22.68,Summer,True,0.33,1.0,1,156.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,thriller,94,Belgique,12048,3.2,2.9,129544.0,0.0,16.92,14.19,15.82,17.22,16.37,Spring,False,0.0,0.0,0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2443,comédie dramatique,82,Espagne,9914,3.2,3.4,117561.0,0.0,24.11,21.36,21.35,22.83,23.0,Summer,True,0.0,0.0,0,134.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
